../infos/2012-13_Cd_114_110_D_DELTA_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/494112/	
../infos/2012-13_Cd_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/494112/	
../infos/2012-13_NITRATE_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/580450/	
../infos/2012-13_PHOSPHATE_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/580450/	
../infos/2012-13_SILICATE_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/580450/	
../infos/2012-13_Zn_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/503492/	
../infos/2013-18_Cd_114_110_D_DELTA_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/494112/	
../infos/2013-18_Cd_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/494112/	
../infos/2013-18_NITRATE_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/580450/	
../infos/2013-18_PHOSPHATE_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/580450/	
../infos/2013-18_SILICATE_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/580450/	
../infos/2014-19_Cd_114_110_D_DELTA_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/494112/	
../infos/2014-19_Cd_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/494112/	
../infos/2014-19_NITRATE_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/580450/	
../infos/2014-19_PHOSPHATE_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/580450/	
../infos/2014-19_SILICATE_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/580450/	
../infos/ACE1_Cd_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE1_CTDOXY_D_CONC_SENSOR_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE1_CTDSAL_D_CONC_SENSOR_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE1_CTDTMP_T_VALUE_SENSOR_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE1_Cu_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE1_Fe_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE1_Ni_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE1_NO2+NO3_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE1_PHOSPHATE_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE1_SILICATE_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE1_Zn_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE2_Cd_114_110_D_DELTA_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE2_Cd_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE2_CTDOXY_D_CONC_SENSOR_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE2_CTDSAL_D_CONC_SENSOR_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE2_CTDTMP_T_VALUE_SENSOR_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE2_Cu_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE2_Fe_56_54_D_DELTA_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE2_Fe_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE2_Ni_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE2_PHOSPHATE_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE2_SILICATE_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE2_Zn_66_64_D_DELTA_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE2_Zn_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE3_Cd_114_110_D_DELTA_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE3_Cd_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE3_CTDOXY_D_CONC_SENSOR_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE3_CTDSAL_D_CONC_SENSOR_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE3_CTDTMP_T_VALUE_SENSOR_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE3_Fe_56_54_D_DELTA_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE3_Fe_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE3_PHOSPHATE_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE3_SILICATE_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE3_Zn_66_64_D_DELTA_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/ACE3_Zn_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578889/	
../infos/AE1410_CTDSAL_D_CONC_SENSOR_0.html	https://www.bodc.ac.uk/data/documents/nodb/502022/	
../infos/AE1410_CTDTMP_T_VALUE_SENSOR_0.html	https://www.bodc.ac.uk/data/documents/nodb/502022/	
../infos/AE1410_Th_230_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/494133/	
../infos/AE1410_Th_230_T_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/494133/	
../infos/AE1410_Th_232_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/494133/	
../infos/AE1410_Th_232_T_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/494133/	
../infos/ArcticNet1502_Allo_HPLC_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/592889/	
../infos/ArcticNet1502_Alpha Car_HPLC_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/592889/	
../infos/ArcticNet1502_Al_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/562789/	
../infos/ArcticNet1502_Anth_HPLC_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/592889/	
../infos/ArcticNet1502_Ba_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/562789/	
../infos/ArcticNet1502_Beta Car_HPLC_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/592889/	
../infos/ArcticNet1502_But fuco_HPLC_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/592889/	
../infos/ArcticNet1502_Cd_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/577993/	
../infos/ArcticNet1502_Cd_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/562789/	
../infos/ArcticNet1502_Chl a allom_HPLC_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/592889/	
../infos/ArcticNet1502_Chl a epimer_HPLC_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/592889/	
../infos/ArcticNet1502_CHLA_FLUOR_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/592889/	
../infos/ArcticNet1502_Chl a_HPLC_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/592889/	
../infos/ArcticNet1502_Chl b_HPLC_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/592889/	
../infos/ArcticNet1502_Chl c1-chl c2_HPLC_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/592889/	
../infos/ArcticNet1502_Chl c3_HPLC_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/592889/	
../infos/ArcticNet1502_Chlide a_HPLC_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/592889/	
../infos/ArcticNet1502_Co_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/562789/	
../infos/ArcticNet1502_CTDOXY_D_CONC_SENSOR_0.html	https://www.bodc.ac.uk/data/documents/nodb/554473/	
../infos/ArcticNet1502_CTDSAL_D_CONC_SENSOR_0.html	https://www.bodc.ac.uk/data/documents/nodb/554473/	
../infos/ArcticNet1502_CTDTMP_T_VALUE_SENSOR_0.html	https://www.bodc.ac.uk/data/documents/nodb/554473/	
../infos/ArcticNet1502_Cu_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/577993/	
../infos/ArcticNet1502_Cu_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/562789/	
../infos/ArcticNet1502_Diadino_HPLC_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/592889/	
../infos/ArcticNet1502_Diato_HPLC_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/592889/	
../infos/ArcticNet1502_DIC_13_12_D_DELTA_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/585560/	
../infos/ArcticNet1502_Fe_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/577993/	
../infos/ArcticNet1502_Fe_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/562789/	
../infos/ArcticNet1502_Fuco_HPLC_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/592889/	
../infos/ArcticNet1502_Ga_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578637/	
../infos/ArcticNet1502_Gyrox_HPLC_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/592889/	
../infos/ArcticNet1502_H2O_18_16_D_DELTA_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/585560/	
../infos/ArcticNet1502_Hex fuco_HPLC_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/592889/	
../infos/ArcticNet1502_L1Cu_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/577566/	
../infos/ArcticNet1502_Lut_HPLC_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/592889/	
../infos/ArcticNet1502_Mn_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/577993/	
../infos/ArcticNet1502_Mn_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/562789/	
../infos/ArcticNet1502_Nd_143_144_D_EPSILON_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578049/	
../infos/ArcticNet1502_Neo_HPLC_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/592889/	
../infos/ArcticNet1502_Ni_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/577993/	
../infos/ArcticNet1502_NITRATE_15_14_D_DELTA_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/577979/	
../infos/ArcticNet1502_NITRATE_18_16_D_DELTA_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/577979/	
../infos/ArcticNet1502_NITRATE_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/584699/	
../infos/ArcticNet1502_Pa_231_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/577951/	
../infos/ArcticNet1502_Pb_206_207_D_RATIO_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/585336/	
../infos/ArcticNet1502_Pb_208_206_D_RATIO_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/585336/	
../infos/ArcticNet1502_Pb_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/578637/	
../infos/ArcticNet1502_Pb_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/562789/	
../infos/ArcticNet1502_Perid_HPLC_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/592889/	
../infos/ArcticNet1502_PHOSPHATE_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/584699/	
../infos/ArcticNet1502_PH_TOT_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/585560/	
../infos/ArcticNet1502_Pras_HPLC_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/592889/	
../infos/ArcticNet1502_P_TP_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/562789/	
../infos/ArcticNet1502_SILICATE_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/584699/	
../infos/ArcticNet1502_TALK_D_CONC_BOTTLE_0.html	https://www.bodc.ac.uk/data/documents/nodb/585560/	
